customer_key,recency,frequency,monetary,r,f,m,rfm_score,Segment
26851,92,1,23.779999999999998,4,1,1,411,Recent Customers
26852,345,1,114.46000000000001,1,1,3,113,Lost Customers
26853,250,1,786.33,2,1,3,213,Needs Attention
26854,70,1,1714.97,4,1,4,414,Recent Customers
26855,72,1,1700.99,4,1,4,414,Recent Customers
26856,244,1,810.32,2,1,3,213,Needs Attention
26857,216,1,21.49,2,1,1,211,Needs Attention
26858,207,1,553.97,2,1,3,213,Needs Attention
26859,179,1,33.98,3,1,1,311,Needs Attention
26860,223,1,539.99,2,1,3,213,Needs Attention
26861,343,1,36.269999999999996,1,1,1,111,Lost Customers
26862,362,1,1249.84,1,1,4,114,Lost Customers
26863,11,1,3.99,5,1,1,511,511
26864,380,1,1268.84,1,1,4,114,Lost Customers
26865,328,1,123.99,1,1,3,113,Lost Customers
26866,204,1,615.46,2,1,3,213,Needs Attention
26867,41,1,1728.27,5,1,4,514,514
26868,216,1,539.99,2,1,3,213,Needs Attention
26869,201,1,553.97,2,1,3,213,Needs Attention
26870,222,1,548.98,2,1,3,213,Needs Attention
26871,138,1,88.97,3,1,2,312,Needs Attention
26872,149,1,23.779999999999998,3,1,1,311,Needs Attention
26873,331,1,1249.84,1,1,4,114,Lost Customers
26874,257,1,23.779999999999998,2,1,1,211,Needs Attention
26875,59,1,60.470000000000006,4,1,2,412,Recent Customers
26876,215,1,588.96,2,1,3,213,Needs Attention
26877,38,1,38.980000000000004,5,1,1,511,511
26878,249,1,21.49,2,1,1,211,Needs Attention
26879,89,1,75.48,4,1,2,412,Recent Customers
26880,143,1,23.779999999999998,3,1,1,311,Needs Attention
26881,177,1,42.97,3,1,2,312,Needs Attention
26882,263,1,91.26,2,1,2,212,Needs Attention
26883,49,1,68.97,5,1,2,512,512
26884,322,1,1273.83,1,1,4,114,Lost Customers
26885,219,1,574.98,2,1,3,213,Needs Attention
26886,206,1,553.97,2,1,3,213,Needs Attention
26887,210,1,6.28,2,1,1,211,Needs Attention
26888,29,1,38.980000000000004,5,1,1,511,511
26889,274,1,30.479999999999997,1,1,1,111,Lost Customers
26890,204,1,588.96,2,1,3,213,Needs Attention
26891,146,1,39.980000000000004,3,1,1,311,Needs Attention
26892,173,1,553.97,3,1,3,313,Needs Attention
26893,173,1,59.980000000000004,3,1,2,312,Needs Attention
26894,289,1,23.779999999999998,1,1,1,111,Lost Customers
26895,200,1,553.97,2,1,3,213,Needs Attention
26896,301,1,12.98,1,1,1,111,Lost Customers
26897,297,1,38.980000000000004,1,1,1,111,Lost Customers
26898,316,1,173.95,1,1,3,113,Lost Customers
26899,324,1,23.779999999999998,1,1,1,111,Lost Customers
26900,111,1,47.97,4,1,2,412,Recent Customers
26901,53,1,3.99,5,1,1,511,511
26902,250,1,777.34,2,1,3,213,Needs Attention
26903,233,1,800.82,2,1,3,213,Needs Attention
26904,339,1,28.99,1,1,1,111,Lost Customers
26905,234,1,6.28,2,1,1,211,Needs Attention
26906,95,1,67.49,4,1,2,412,Recent Customers
26907,51,1,108.46,5,1,3,513,513
26908,85,1,36.269999999999996,4,1,1,411,Recent Customers
26909,318,1,77.96000000000001,1,1,2,112,Lost Customers
26910,200,1,588.96,2,1,3,213,Needs Attention
26911,325,1,3.99,1,1,1,111,Lost Customers
26912,187,1,27.77,3,1,1,311,Needs Attention
26913,198,1,607.96,2,1,3,213,Needs Attention
26914,207,1,588.96,2,1,3,213,Needs Attention
26915,195,1,58.980000000000004,2,1,2,212,Needs Attention
26916,16,2,1322.98,5,5,4,554,554
26917,22,2,1339.25,5,5,4,554,554
26918,35,2,1399.94,5,5,4,554,554
26919,31,2,1350.75,5,5,4,554,554
26920,26,2,1336.96,5,5,4,554,554
26921,35,2,1336.96,5,5,4,554,554
26922,41,2,1322.98,5,5,4,554,554
26923,28,2,1322.98,5,5,4,554,554
26924,23,2,1350.75,5,5,4,554,554
26925,58,1,36.269999999999996,4,1,1,411,Recent Customers
26926,41,1,28.99,5,1,1,511,511
26927,266,1,36.269999999999996,2,1,1,211,Needs Attention
26928,223,1,597.95,2,1,3,213,Needs Attention
26929,140,1,588.96,3,1,3,313,Needs Attention
26930,299,1,1263.82,1,1,4,114,Lost Customers
26931,218,1,561.48,2,1,3,213,Needs Attention
26932,212,1,574.98,2,1,3,213,Needs Attention
26933,287,1,1223.84,1,1,4,114,Lost Customers
26934,216,1,553.97,2,1,3,213,Needs Attention
26935,147,1,28.99,3,1,1,311,Needs Attention
26936,235,1,1249.84,2,1,4,214,Needs Attention
26937,198,1,619.46,2,1,3,213,Needs Attention
26938,221,1,722.77,2,1,3,213,Needs Attention
26939,232,1,777.34,2,1,3,213,Needs Attention
26940,233,1,1273.83,2,1,4,214,Needs Attention
26941,208,1,777.34,2,1,3,213,Needs Attention
26942,203,1,588.96,2,1,3,213,Needs Attention
26943,90,1,68.97,4,1,2,412,Recent Customers
26944,216,1,553.97,2,1,3,213,Needs Attention
26945,228,1,777.34,2,1,3,213,Needs Attention
26946,223,1,1214.85,2,1,4,214,Needs Attention
26947,224,1,624.97,2,1,3,213,Needs Attention
26948,218,1,1293.33,2,1,4,214,Needs Attention
26949,171,1,565.47,3,1,3,313,Needs Attention
26950,202,1,777.34,2,1,3,213,Needs Attention
26951,12,1,60.47,5,1,2,512,512
26952,213,1,751.34,2,1,3,213,Needs Attention
26953,216,1,786.33,2,1,3,213,Needs Attention
26954,209,1,1223.84,2,1,4,214,Needs Attention
26955,165,1,565.47,3,1,3,313,Needs Attention
26956,192,1,607.96,2,1,3,213,Needs Attention
26957,33,1,1759.97,5,1,4,514,514
26958,21,1,1732.26,5,1,4,514,514
26959,117,1,563.77,4,1,3,413,Recent Customers
26960,180,1,574.98,3,1,3,313,Needs Attention
26961,203,1,1268.84,2,1,4,214,Needs Attention
26962,178,1,553.97,3,1,3,313,Needs Attention
26963,182,1,1237.82,3,1,4,314,Needs Attention
26964,223,1,751.34,2,1,3,213,Needs Attention
26965,198,1,776.33,2,1,3,213,Needs Attention
26966,170,1,588.96,3,1,3,313,Needs Attention
26967,313,2,1336.96,1,5,4,154,154
26968,119,1,78.97999999999999,3,1,2,312,Needs Attention
26969,179,1,23.779999999999998,3,1,1,311,Needs Attention
26970,147,1,38.980000000000004,3,1,1,311,Needs Attention
26971,120,1,6.28,3,1,1,311,Needs Attention
26972,292,1,83.97,1,1,2,112,Lost Customers
26973,246,1,38.980000000000004,2,1,1,211,Needs Attention
26974,176,1,1292.81,3,1,4,314,Needs Attention
26975,190,1,765.32,3,1,3,313,Needs Attention
26976,177,1,791.32,3,1,3,313,Needs Attention
26977,168,1,1283.82,3,1,4,314,Needs Attention
26978,123,1,553.97,3,1,3,313,Needs Attention
26979,132,1,588.96,3,1,3,313,Needs Attention
26980,15,1,23.779999999999998,5,1,1,511,511
26981,297,1,21.49,1,1,1,111,Lost Customers
26982,162,1,28.99,3,1,1,311,Needs Attention
26983,17,1,1744.97,5,1,4,514,514
26984,37,1,1764.96,5,1,4,514,514
26985,335,1,1164.47,1,1,4,114,Lost Customers
26986,306,1,1155.48,1,1,3,113,Lost Customers
26987,297,1,1155.48,1,1,3,113,Lost Customers
26988,248,1,1179.47,2,1,4,214,Needs Attention
26989,345,1,25.479999999999997,1,1,1,111,Lost Customers
26990,272,1,23.779999999999998,2,1,1,211,Needs Attention
26991,190,1,1264.84,3,1,4,314,Needs Attention
26992,174,1,583.97,3,1,3,313,Needs Attention
26993,39,1,38.980000000000004,5,1,1,511,511
26994,373,1,1134.47,1,1,3,113,Lost Customers
26995,370,1,1145.48,1,1,3,113,Lost Customers
26996,92,1,15.23,4,1,1,411,Recent Customers
26997,234,1,1149.47,2,1,3,213,Needs Attention
26998,147,1,75.47,3,1,2,312,Needs Attention
26999,61,1,57.980000000000004,4,1,2,412,Recent Customers
27000,316,1,30.479999999999997,1,1,1,111,Lost Customers
27001,302,1,30.479999999999997,1,1,1,111,Lost Customers
27002,337,1,38.980000000000004,1,1,1,111,Lost Customers
27003,132,1,21.49,3,1,1,311,Needs Attention
27004,160,1,1264.84,3,1,4,314,Needs Attention
27005,167,1,777.34,3,1,3,313,Needs Attention
27006,194,1,750.3000000000001,2,1,3,213,Needs Attention
27007,179,1,113.96000000000001,3,1,3,313,Needs Attention
27008,120,1,616.95,3,1,3,313,Needs Attention
27009,101,1,574.98,4,1,3,413,Recent Customers
27010,8,1,41.93,5,1,2,512,512
27011,17,1,36.269999999999996,5,1,1,511,511
27012,102,1,36.27,4,1,1,411,Recent Customers
27013,33,1,36.27,5,1,1,511,511
27014,97,2,1274.0782,4,5,4,454,454
27015,70,1,68.97,4,1,2,412,Recent Customers
27016,312,1,41.93,1,1,2,112,Lost Customers
27017,109,2,4502.138199999999,4,5,5,455,455
27018,153,1,33.98,3,1,1,311,Needs Attention
27019,122,1,4.99,3,1,1,311,Needs Attention
27020,528,1,2071.4196,1,1,4,114,Lost Customers
27021,508,1,2071.4196,1,1,4,114,Lost Customers
27022,258,1,4.99,2,1,1,211,Needs Attention
27023,275,1,60.47,1,1,2,112,Lost Customers
27024,31,1,7.28,5,1,1,511,511
27025,302,1,23.779999999999998,1,1,1,111,Lost Customers
27026,774,1,699.0982,1,1,3,113,Lost Customers
27027,708,1,782.99,1,1,3,113,Lost Customers
27028,268,1,59.980000000000004,2,1,2,212,Needs Attention
27029,8,1,31.729999999999997,5,1,1,511,511
27030,204,1,21.49,2,1,1,211,Needs Attention
27031,67,1,4.99,4,1,1,411,Recent Customers
27032,5,1,7.28,5,1,1,511,511
27033,231,1,29.479999999999997,2,1,1,211,Needs Attention
27034,130,1,4.99,3,1,1,311,Needs Attention
27035,172,1,7.28,3,1,1,311,Needs Attention
27036,318,1,7.28,1,1,1,111,Lost Customers
27037,306,1,12.940000000000001,1,1,1,111,Lost Customers
27038,65,1,7.28,4,1,1,411,Recent Customers
27039,137,1,4.99,3,1,1,311,Needs Attention
27040,345,1,7.28,1,1,1,111,Lost Customers
27041,81,1,7.28,4,1,1,411,Recent Customers
27042,33,1,68.49,5,1,2,512,512
27043,699,1,782.99,1,1,3,113,Lost Customers
27044,504,1,2049.0982,1,1,4,114,Lost Customers
27045,514,1,2049.0982,1,1,4,114,Lost Customers
27046,272,1,36.269999999999996,2,1,1,211,Needs Attention
27047,512,1,2049.0982,1,1,4,114,Lost Customers
27048,61,1,36.269999999999996,4,1,1,411,Recent Customers
27049,255,1,4.99,2,1,1,211,Needs Attention
27050,520,1,2071.4196,1,1,4,114,Lost Customers
27051,511,1,2049.0982,1,1,4,114,Lost Customers
27052,165,1,36.269999999999996,3,1,1,311,Needs Attention
27053,669,1,782.99,1,1,3,113,Lost Customers
27054,531,1,2071.4196,1,1,4,114,Lost Customers
27055,299,1,33.98,1,1,1,111,Lost Customers
27056,523,1,2071.4196,1,1,4,114,Lost Customers
27057,9,1,28.99,5,1,1,511,511
27058,526,1,2049.0982,1,1,4,114,Lost Customers
27059,322,1,118.96000000000001,1,1,3,113,Lost Customers
27060,659,1,782.99,1,1,3,113,Lost Customers
27061,167,1,4.99,3,1,1,311,Needs Attention
27062,657,1,782.99,1,1,3,113,Lost Customers
27063,517,1,2071.4196,1,1,4,114,Lost Customers
27064,531,1,2071.4196,1,1,4,114,Lost Customers
27065,196,1,68.97,2,1,2,212,Needs Attention
27066,348,1,33.98,1,1,1,111,Lost Customers
27067,511,1,2049.0982,1,1,4,114,Lost Customers
27068,515,1,2049.0982,1,1,4,114,Lost Customers
27069,513,1,2049.0982,1,1,4,114,Lost Customers
27070,24,1,68.97,5,1,2,512,512
27071,677,1,782.99,1,1,3,113,Lost Customers
27072,256,1,31.279999999999998,2,1,1,211,Needs Attention
27073,125,2,4433.1682,3,5,5,355,355
27074,130,2,4433.1682,3,5,5,355,355
27075,79,2,1371.95,4,5,4,454,454
27076,513,1,2071.4196,1,1,4,114,Lost Customers
27077,520,1,2071.4196,1,1,4,114,Lost Customers
27078,527,1,2071.4196,1,1,4,114,Lost Customers
27079,492,1,2071.4196,1,1,4,114,Lost Customers
27080,491,1,2071.4196,1,1,4,114,Lost Customers
27081,490,1,2049.0982,1,1,4,114,Lost Customers
27082,631,1,782.99,1,1,3,113,Lost Customers
27083,492,1,2049.0982,1,1,4,114,Lost Customers
27084,654,1,782.99,1,1,3,113,Lost Customers
27085,597,1,782.99,1,1,3,113,Lost Customers
27086,484,1,2049.0982,1,1,4,114,Lost Customers
27087,502,1,2071.4196,1,1,4,114,Lost Customers
27088,496,1,2071.4196,1,1,4,114,Lost Customers
27089,473,1,2049.0982,1,1,4,114,Lost Customers
27090,476,1,2049.0982,1,1,4,114,Lost Customers
27091,478,1,2071.4196,1,1,4,114,Lost Customers
27092,127,2,4519.4596,3,5,5,355,355
27093,131,2,4509.479600000001,3,5,5,355,355
27094,479,1,2071.4196,1,1,4,114,Lost Customers
27095,486,1,2049.0982,1,1,4,114,Lost Customers
27096,108,2,4490.479600000001,4,5,5,455,455
27097,133,2,4464.479600000001,3,5,5,355,355
27098,148,1,68.97,3,1,2,312,Needs Attention
27099,597,1,782.99,1,1,3,113,Lost Customers
27100,283,1,7.28,1,1,1,111,Lost Customers
27101,597,1,782.99,1,1,3,113,Lost Customers
27102,596,1,782.99,1,1,3,113,Lost Customers
27103,115,2,4468.1582,4,5,5,455,455
27104,96,2,4468.1582,4,5,5,455,455
27105,90,2,4447.1482,4,5,5,455,455
27106,101,2,4455.489600000001,4,5,5,455,455
27107,83,2,4455.489600000001,4,5,5,455,455
27108,489,1,2071.4196,1,1,4,114,Lost Customers
27109,305,1,88.97,1,1,2,112,Lost Customers
27110,60,1,4.99,4,1,1,411,Recent Customers
27111,219,1,7.28,2,1,1,211,Needs Attention
27112,201,1,114.46000000000001,2,1,3,213,Needs Attention
27113,125,1,77.96,3,1,2,312,Needs Attention
27114,106,2,4464.479600000001,4,5,5,455,455
27115,71,1,58.47,4,1,2,412,Recent Customers
27116,80,2,4464.479600000001,4,5,5,455,455
27117,81,2,4490.479600000001,4,5,5,455,455
27118,194,1,777.34,2,1,3,213,Needs Attention
27119,130,1,1228.83,3,1,4,314,Needs Attention
27120,133,1,1264.84,3,1,4,314,Needs Attention
27121,183,1,539.99,3,1,3,313,Needs Attention
27122,154,1,786.33,3,1,3,313,Needs Attention
27123,141,1,777.34,3,1,3,313,Needs Attention
27124,113,1,811.32,4,1,3,413,Recent Customers
27125,149,1,607.96,3,1,3,313,Needs Attention
27126,321,1,1155.48,1,1,3,113,Lost Customers
27127,229,1,1120.49,2,1,3,213,Needs Attention
27128,325,1,1155.48,1,1,3,113,Lost Customers
27129,254,1,1134.47,2,1,3,213,Needs Attention
27130,79,1,539.99,4,1,3,413,Recent Customers
27131,84,1,603.49,4,1,3,413,Recent Customers
27132,142,1,571.72,3,1,3,313,Needs Attention
27133,120,1,777.34,3,1,3,313,Needs Attention
27134,135,1,777.34,3,1,3,313,Needs Attention
27135,189,1,42.97,3,1,2,312,Needs Attention
27136,110,1,1223.84,4,1,4,414,Recent Customers
27137,150,1,617.47,3,1,3,313,Needs Attention
27138,114,1,777.34,4,1,3,413,Recent Customers
27139,79,1,1282.82,4,1,4,414,Recent Customers
27140,149,1,575.71,3,1,3,313,Needs Attention
27141,154,1,574.98,3,1,3,313,Needs Attention
27142,111,1,791.32,4,1,3,413,Recent Customers
27143,303,1,1169.46,1,1,4,114,Lost Customers
27144,126,1,39.99,3,1,2,312,Needs Attention
27145,156,1,35.0,3,1,1,311,Needs Attention
27146,222,1,74.98,2,1,2,212,Needs Attention
27147,69,1,123.97999999999999,4,1,3,413,Recent Customers
27148,197,1,78.97999999999999,2,1,2,212,Needs Attention
27149,99,1,42.28,4,1,2,412,Recent Customers
27150,244,1,201.28,2,1,3,213,Needs Attention
27151,97,1,6.28,4,1,1,411,Recent Customers
27152,288,1,38.980000000000004,1,1,1,111,Lost Customers
27153,293,1,42.97,1,1,2,112,Lost Customers
27154,85,1,1228.83,4,1,4,414,Recent Customers
27155,304,1,68.97,1,1,2,112,Lost Customers
27156,235,1,6.28,2,1,1,211,Needs Attention
27157,216,1,60.470000000000006,2,1,2,212,Needs Attention
27158,108,1,6.28,4,1,1,411,Recent Customers
27159,136,1,791.32,3,1,3,313,Needs Attention
27160,97,1,31.729999999999997,4,1,1,411,Recent Customers
27161,46,1,1236.78,5,1,4,514,514
27162,63,1,539.99,4,1,3,413,Recent Customers
27163,255,1,7.28,2,1,1,211,Needs Attention
27164,246,1,3.99,2,1,1,211,Needs Attention
27165,154,1,3.99,3,1,1,311,Needs Attention
27166,88,1,827.33,4,1,3,413,Recent Customers
27167,245,1,1203.46,2,1,4,214,Needs Attention
27168,87,1,67.49,4,1,2,412,Recent Customers
27169,41,1,1214.85,5,1,4,514,514
27170,94,1,756.33,4,1,3,413,Recent Customers
27171,155,1,588.96,3,1,3,313,Needs Attention
27172,79,1,23.779999999999998,4,1,1,411,Recent Customers
27173,312,1,60.470000000000006,1,1,2,112,Lost Customers
27174,125,1,7.28,3,1,1,311,Needs Attention
27175,58,1,565.47,4,1,3,413,Recent Customers
27176,329,1,21.49,1,1,1,111,Lost Customers
27177,41,1,28.479999999999997,5,1,1,511,511
27178,24,1,25.479999999999997,5,1,1,511,511
27179,144,1,548.98,3,1,3,313,Needs Attention
27180,45,1,1268.84,5,1,4,514,514
27181,200,1,1155.48,2,1,3,213,Needs Attention
27182,203,1,1174.48,2,1,4,214,Needs Attention
27183,224,1,1147.77,2,1,3,213,Needs Attention
27184,346,1,89.97,1,1,2,112,Lost Customers
27185,66,1,588.96,4,1,3,413,Recent Customers
27186,65,1,600.46,4,1,3,413,Recent Customers
27187,28,1,7.28,5,1,1,511,511
27188,98,1,4.99,4,1,1,411,Recent Customers
27189,125,1,58.47,3,1,2,312,Needs Attention
27190,12,1,36.269999999999996,5,1,1,511,511
27191,4,1,29.479999999999997,5,1,1,511,511
27192,334,1,33.98,1,1,1,111,Lost Customers
27193,471,1,2049.0982,1,1,4,114,Lost Customers
27194,256,1,77.96000000000001,2,1,2,212,Needs Attention
27195,92,2,4455.489600000001,4,5,5,455,455
27196,299,1,68.49,1,1,2,112,Lost Customers
27197,232,1,36.269999999999996,2,1,1,211,Needs Attention
27198,180,1,147.95000000000002,3,1,3,313,Needs Attention
27199,84,2,4468.1582,4,5,5,455,455
27200,58,1,36.269999999999996,4,1,1,411,Recent Customers
27201,80,2,4492.6482,4,5,5,455,455
27202,310,1,96.92,1,1,3,113,Lost Customers
27203,88,1,18.97,4,1,1,411,Recent Customers
27204,170,1,4.99,3,1,1,311,Needs Attention
27205,447,1,2049.0982,1,1,4,114,Lost Customers
27206,457,1,2071.4196,1,1,4,114,Lost Customers
27207,313,1,4.99,1,1,1,111,Lost Customers
27208,19,1,39.980000000000004,5,1,1,511,511
27209,167,1,13.98,3,1,1,311,Needs Attention
27210,274,1,7.28,1,1,1,111,Lost Customers
27211,462,1,2071.4196,1,1,4,114,Lost Customers
27212,458,1,2071.4196,1,1,4,114,Lost Customers
27213,93,1,7.28,4,1,1,411,Recent Customers
27214,257,1,187.98,2,1,3,213,Needs Attention
27215,84,1,64.47,4,1,2,412,Recent Customers
27216,2,1,37.97,5,1,1,511,511
27217,229,1,28.979999999999997,2,1,1,211,Needs Attention
27218,275,1,6.28,1,1,1,111,Lost Customers
27219,231,1,67.49,2,1,2,212,Needs Attention
27220,123,1,38.980000000000004,3,1,1,311,Needs Attention
27221,259,1,3.99,2,1,1,211,Needs Attention
27222,332,1,11.940000000000001,1,1,1,111,Lost Customers
27223,293,1,6.28,1,1,1,111,Lost Customers
27224,286,1,6.28,1,1,1,111,Lost Customers
27225,126,1,28.479999999999997,3,1,1,311,Needs Attention
27226,465,1,2049.0982,1,1,4,114,Lost Customers
27227,448,1,2071.4196,1,1,4,114,Lost Customers
27228,461,1,2071.4196,1,1,4,114,Lost Customers
27229,325,1,93.46000000000001,1,1,3,113,Lost Customers
27230,179,1,13.98,3,1,1,311,Needs Attention
27231,466,1,2049.0982,1,1,4,114,Lost Customers
27232,460,1,2049.0982,1,1,4,114,Lost Customers
27233,255,1,58.47,2,1,2,212,Needs Attention
27234,459,1,2071.4196,1,1,4,114,Lost Customers
27235,449,1,2049.0982,1,1,4,114,Lost Customers
27236,65,1,33.98,4,1,1,411,Recent Customers
27237,259,1,28.99,2,1,1,211,Needs Attention
27238,60,1,68.97,4,1,2,412,Recent Customers
27239,454,1,2071.4196,1,1,4,114,Lost Customers
27240,462,1,2049.0982,1,1,4,114,Lost Customers
27241,226,1,28.99,2,1,1,211,Needs Attention
27242,568,1,782.99,1,1,3,113,Lost Customers
27243,271,1,54.980000000000004,2,1,2,212,Needs Attention
27244,18,1,36.269999999999996,5,1,1,511,511
27245,74,1,33.98,4,1,1,411,Recent Customers
27246,244,1,28.99,2,1,1,211,Needs Attention
27247,240,1,68.97,2,1,2,212,Needs Attention
27248,155,1,36.269999999999996,3,1,1,311,Needs Attention
27249,324,1,28.99,1,1,1,111,Lost Customers
27250,103,2,4587.9596,4,5,5,455,455
27251,468,1,2049.0982,1,1,4,114,Lost Customers
27252,565,1,782.99,1,1,3,113,Lost Customers
27253,565,1,782.99,1,1,3,113,Lost Customers
27254,450,1,2049.0982,1,1,4,114,Lost Customers
27255,460,1,2049.0982,1,1,4,114,Lost Customers
27256,449,1,2071.4196,1,1,4,114,Lost Customers
27257,443,1,2071.4196,1,1,4,114,Lost Customers
27258,437,1,2071.4196,1,1,4,114,Lost Customers
27259,574,1,782.99,1,1,3,113,Lost Customers
27260,438,1,2049.0982,1,1,4,114,Lost Customers
27261,421,1,2049.0982,1,1,4,114,Lost Customers
27262,417,1,2049.0982,1,1,4,114,Lost Customers
27263,439,1,2049.0982,1,1,4,114,Lost Customers
27264,423,1,2071.4196,1,1,4,114,Lost Customers
27265,589,1,782.99,1,1,3,113,Lost Customers
27266,437,1,2071.4196,1,1,4,114,Lost Customers
27267,517,1,782.99,1,1,3,113,Lost Customers
27268,435,1,2049.0982,1,1,4,114,Lost Customers
27269,429,1,2049.0982,1,1,4,114,Lost Customers
27270,480,1,782.99,1,1,3,113,Lost Customers
27271,416,1,2071.4196,1,1,4,114,Lost Customers
27272,431,1,2049.0982,1,1,4,114,Lost Customers
27273,85,2,4490.479600000001,4,5,5,455,455
27274,90,2,4468.1582,4,5,5,455,455
27275,412,1,2049.0982,1,1,4,114,Lost Customers
27276,417,1,2049.0982,1,1,4,114,Lost Customers
27277,414,1,2071.4196,1,1,4,114,Lost Customers
27278,62,1,28.99,4,1,1,411,Recent Customers
27279,104,2,4490.479600000001,4,5,5,455,455
27280,105,2,4447.1482,4,5,5,455,455
27281,89,2,4540.4696,4,5,5,455,455
27282,97,1,69.99,4,1,2,412,Recent Customers
27283,338,1,119.97999999999999,1,1,3,113,Lost Customers
27284,234,1,122.96000000000001,2,1,3,213,Needs Attention
27285,483,1,782.99,1,1,3,113,Lost Customers
27286,419,1,2071.4196,1,1,4,114,Lost Customers
27287,81,2,4484.479600000001,4,5,5,455,455
27288,79,2,4442.1582,4,5,5,455,455
27289,441,1,2071.4196,1,1,4,114,Lost Customers
27290,171,1,28.99,3,1,1,311,Needs Attention
27291,80,2,4455.489600000001,4,5,5,455,455
27292,439,1,2049.0982,1,1,4,114,Lost Customers
27293,328,1,88.97,1,1,2,112,Lost Customers
27294,101,2,4540.4696,4,5,5,455,455
27295,98,2,4442.1582,4,5,5,455,455
27296,101,2,4518.4696,4,5,5,455,455
27297,477,1,782.99,1,1,3,113,Lost Customers
27298,478,1,782.99,1,1,3,113,Lost Customers
27299,259,2,1322.98,2,5,4,254,254
27300,301,1,7.28,1,1,1,111,Lost Customers
27301,81,1,68.97,4,1,2,412,Recent Customers
27302,31,1,36.269999999999996,5,1,1,511,511
27303,175,1,28.99,3,1,1,311,Needs Attention
27304,105,1,42.97,4,1,2,412,Recent Customers
27305,29,1,1714.97,5,1,4,514,514
27306,150,1,28.99,3,1,1,311,Needs Attention
27307,179,1,68.97,3,1,2,312,Needs Attention
